Unnamed: 0,temperature_2m,relativehumidity_2m,dewpoint_2m,precipitation,pressure_msl,surface_pressure,cloudcover,et0_fao_evapotranspiration,windspeed_10m,shortwave_radiation,time_local,year,month,day,temp(f),tide(ft),pm2.5 (ug/m3),ozone (ppm),forecast_temp(f),forecast_relativehumidity_2m,forecast_dewpoint_2m,forecast_precipitation,forecast_windspeed_10m,forecast_shortwave_radiation
74589.0,82.2,84.0,77.0,0.0,1017.0,1016.8,38.0,0.002,6.0,1.0,21.0,2023.0,7.0,5.0,90.9,-0.951,0.0,0.0,86.1,75.0,77.2,0.0,3.6,0.0
74590.0,82.2,85.0,77.1,0.0,1017.2,1017.0,35.0,0.001,6.6,0.0,22.0,2023.0,7.0,5.0,91.2,-0.994,0.0,0.0,85.2,80.0,78.3,0.0,4.0,0.0
74591.0,81.9,85.0,76.7,0.0,1017.3,1017.1,30.0,0.001,6.4,0.0,23.0,2023.0,7.0,5.0,91.4,-0.656,0.0,0.0,84.0,81.0,77.5,0.0,4.9,0.0
74592.0,81.9,85.0,76.7,0.0,1017.5,1017.3,31.0,0.001,7.0,0.0,0.0,2023.0,7.0,6.0,91.2,-0.03,0.0,0.0,83.1,84.0,77.8,0.0,5.5,0.0
74593.0,81.7,85.0,76.6,0.004,1017.2,1017.0,29.0,0.001,7.1,0.0,1.0,2023.0,7.0,6.0,91.0,0.561,0.0,0.0,83.7,84.0,78.4,0.0,0.9,0.0
74594.0,81.6,85.0,76.7,0.0,1017.2,1017.0,31.0,0.001,6.2,0.0,2.0,2023.0,7.0,6.0,90.5,1.148,0.0,0.0,83.6,83.0,77.8,0.0,2.6,0.0
74595.0,81.0,87.0,76.7,0.0,1016.3,1016.1,30.0,0.0,5.1,0.0,3.0,2023.0,7.0,6.0,90.1,1.555,0.0,0.0,82.7,84.0,77.4,0.0,0.4,0.0
74596.0,80.1,89.0,76.7,0.0,1016.3,1016.1,36.0,0.0,3.8,0.0,4.0,2023.0,7.0,6.0,90.0,1.785,0.0,0.0,82.1,89.0,78.5,0.0,2.9,0.0
74597.0,80.5,88.0,76.6,0.0,1016.0,1015.8,37.0,0.0,3.3,0.0,5.0,2023.0,7.0,6.0,90.0,1.506,0.0,0.0,81.3,93.0,79.1,0.0,3.0,0.0
74598.0,79.9,90.0,76.6,0.004,1016.7,1016.5,49.0,0.0,3.7,0.0,6.0,2023.0,7.0,6.0,90.1,0.915,0.0,0.0,81.7,89.0,78.1,0.0,2.0,0.0
74599.0,81.0,88.0,77.0,0.0,1016.8,1016.6,44.0,0.001,2.5,5.0,7.0,2023.0,7.0,6.0,90.1,0.331,0.0,0.0,81.2,92.0,78.7,0.0,1.4,34.0
74600.0,81.9,88.0,78.0,0.0,1017.0,1016.8,29.0,0.003,2.9,109.0,8.0,2023.0,7.0,6.0,90.1,-0.128,0.0,0.0,83.4,87.0,79.1,0.0,3.4,235.0
74601.0,84.1,79.0,76.9,0.0,1017.2,1017.0,19.0,0.008,4.1,288.0,9.0,2023.0,7.0,6.0,90.1,-0.535,0.0,0.0,85.7,81.0,79.2,0.0,5.0,452.0
74602.0,85.5,75.0,76.5,0.0,1016.8,1016.6,18.0,0.014,3.0,498.0,10.0,2023.0,7.0,6.0,90.1,-0.758,0.0,0.0,87.8,73.0,78.0,0.0,4.6,655.0
74603.0,86.5,72.0,76.5,0.0,1016.7,1016.5,21.0,0.019,2.3,662.0,11.0,2023.0,7.0,6.0,90.0,-0.64,0.0,0.0,90.8,65.0,77.4,0.0,6.2,807.0
74604.0,87.8,70.0,77.0,0.004,1016.4,1016.2,33.0,0.024,2.6,814.0,12.0,2023.0,7.0,6.0,90.0,-0.203,0.0,0.0,91.7,65.0,78.3,0.0,6.4,747.0
74605.0,88.5,71.0,77.7,0.004,1016.0,1015.8,32.0,0.026,3.9,870.0,13.0,2023.0,7.0,6.0,90.0,0.39,0.0,0.0,93.4,60.0,77.4,0.0,5.4,956.0
74606.0,88.9,67.0,76.6,0.008,1015.7,1015.5,36.0,0.026,4.6,880.0,14.0,2023.0,7.0,6.0,89.8,0.879,0.0,0.0,92.3,67.0,79.7,0.0,10.1,722.0
74607.0,89.1,68.0,77.0,0.008,1015.3,1015.1,36.0,0.024,4.8,793.0,15.0,2023.0,7.0,6.0,90.0,1.276,0.0,0.0,92.6,65.0,79.1,0.0,9.1,940.0
74608.0,88.2,70.0,77.3,0.016,1014.9,1014.7,39.0,0.022,5.0,748.0,16.0,2023.0,7.0,6.0,90.1,1.519,0.0,0.0,89.2,69.0,77.7,0.0,2.5,631.0
74609.0,84.0,79.0,76.9,0.126,1014.6,1014.4,52.0,0.016,5.5,574.0,17.0,2023.0,7.0,6.0,90.3,1.453,0.0,0.0,88.1,70.0,77.1,0.0,5.7,437.0
74610.0,82.3,82.0,76.3,0.051,1014.5,1014.3,41.0,0.007,5.8,244.0,18.0,2023.0,7.0,6.0,90.1,0.906,0.0,0.0,87.8,72.0,77.6,0.0,5.4,371.0
74611.0,81.0,84.0,75.6,0.047,1014.9,1014.7,44.0,0.004,5.1,108.0,19.0,2023.0,7.0,6.0,90.3,0.361,0.0,0.0,87.6,67.0,75.3,0.0,7.1,201.0
74612.0,81.0,84.0,75.6,0.004,1015.4,1015.2,45.0,0.002,3.2,34.0,20.0,2023.0,7.0,6.0,90.7,-0.098,0.0,0.0,83.6,77.0,75.7,0.0,4.5,16.0
74613.0,80.7,84.0,75.5,0.0,1015.7,1015.5,42.0,0.001,5.5,1.0,21.0,2023.0,7.0,6.0,90.9,-0.568,0.0,0.0,82.8,75.0,74.1,0.0,1.7,0.0
74614.0,80.0,90.0,76.6,0.0,1015.7,1015.5,40.0,0.0,4.6,0.0,22.0,2023.0,7.0,6.0,91.0,-0.85,0.0,0.0,82.3,76.0,74.0,0.0,0.5,0.0
74615.0,79.5,90.0,76.2,0.004,1016.1,1015.9,38.0,0.0,4.0,0.0,23.0,2023.0,7.0,6.0,91.2,-0.892,0.0,0.0,82.1,76.0,73.8,0.0,1.6,0.0
74616.0,79.6,89.0,76.0,0.0,1016.1,1015.9,38.0,0.0,1.5,0.0,0.0,2023.0,7.0,7.0,91.2,-0.594,0.0,0.0,81.3,84.0,76.0,0.0,0.5,0.0
74617.0,79.7,90.0,76.6,0.0,1016.2,1016.0,39.0,0.0,2.7,0.0,1.0,2023.0,7.0,7.0,91.2,-0.128,0.0,0.0,81.2,84.0,75.9,0.0,2.1,0.0
74618.0,79.7,90.0,76.5,0.008,1016.0,1015.8,49.0,0.0,4.5,0.0,2.0,2023.0,7.0,7.0,90.7,0.486,0.0,0.0,80.2,91.0,77.4,0.0,3.5,0.0
74619.0,80.0,89.0,76.5,0.031,1015.5,1015.3,54.0,0.0,6.0,0.0,3.0,2023.0,7.0,7.0,90.0,1.047,0.0,0.0,80.5,87.0,76.3,0.0,1.1,0.0
74620.0,80.1,89.0,76.5,0.0,1015.2,1015.0,36.0,0.0,6.0,0.0,4.0,2023.0,7.0,7.0,89.6,1.483,0.0,0.0,80.6,87.0,76.4,0.0,1.8,0.0
74621.0,79.8,90.0,76.5,0.0,1014.8,1014.6,29.0,0.0,6.0,0.0,5.0,2023.0,7.0,7.0,89.6,1.634,0.0,0.0,80.3,91.0,77.4,0.0,2.2,0.0
74622.0,79.4,91.0,76.5,0.0,1014.5,1014.3,33.0,0.0,4.1,0.0,6.0,2023.0,7.0,7.0,89.6,1.339,0.0,0.0,81.2,85.0,76.3,0.0,4.3,0.0
74623.0,79.2,92.0,76.7,0.0,1015.0,1014.8,32.0,0.001,3.8,5.0,7.0,2023.0,7.0,7.0,89.8,0.732,0.0,0.0,80.4,85.0,75.5,0.0,3.0,32.0
74624.0,80.6,90.0,77.4,0.0,1015.1,1014.9,26.0,0.003,2.1,103.0,8.0,2023.0,7.0,7.0,89.6,0.197,0.0,0.0,82.6,84.0,77.2,0.0,2.9,234.0
74625.0,82.6,85.0,77.4,0.0,1015.7,1015.5,14.0,0.008,2.7,290.0,9.0,2023.0,7.0,7.0,89.6,-0.272,0.0,0.0,85.3,78.0,77.6,0.0,3.5,448.0
74626.0,84.3,79.0,76.9,0.0,1015.6,1015.4,24.0,0.013,2.7,460.0,10.0,2023.0,7.0,7.0,89.6,-0.64,0.0,0.0,87.6,74.0,78.3,0.0,3.8,652.0
74627.0,85.3,77.0,77.1,0.012,1015.9,1015.7,20.0,0.016,3.5,550.0,11.0,2023.0,7.0,7.0,89.4,-0.755,0.0,0.0,90.8,63.0,76.4,0.0,4.0,728.0
74628.0,86.0,78.0,78.4,0.028,1016.1,1015.9,34.0,0.022,4.5,762.0,12.0,2023.0,7.0,7.0,89.4,-0.627,0.0,0.0,93.1,59.0,76.6,0.0,2.1,938.0
74629.0,87.0,77.0,79.1,0.02,1015.8,1015.6,37.0,0.021,5.2,732.0,13.0,2023.0,7.0,7.0,89.4,-0.125,0.0,0.0,94.0,55.0,75.4,0.0,5.2,765.0
74630.0,86.8,73.0,77.2,0.043,1014.9,1014.7,38.0,0.021,5.9,716.0,14.0,2023.0,7.0,7.0,89.4,0.453,0.0,0.0,92.6,52.0,72.5,0.0,3.5,987.0
74631.0,89.4,69.0,77.9,0.008,1014.6,1014.4,66.0,0.025,6.5,853.0,15.0,2023.0,7.0,7.0,89.6,0.932,0.0,0.0,87.2,78.0,79.5,0.425,3.7,501.0
74632.0,86.3,77.0,78.2,0.248,1015.0,1014.8,66.0,0.018,9.3,626.0,16.0,2023.0,7.0,7.0,90.0,1.342,0.0,0.0,86.9,73.0,77.2,0.0,2.4,781.0
74633.0,84.0,80.0,77.2,0.213,1015.2,1015.0,91.0,0.011,7.9,382.0,17.0,2023.0,7.0,7.0,90.1,1.604,0.0,0.0,88.0,68.0,76.1,0.0,4.1,474.0
74634.0,83.6,82.0,77.4,0.008,1014.4,1014.2,77.0,0.005,3.8,142.0,18.0,2023.0,7.0,7.0,90.5,1.624,0.0,0.0,86.3,78.0,78.7,0.0,4.0,16.0
74635.0,82.6,83.0,77.0,0.024,1014.8,1014.6,72.0,0.003,5.1,81.0,19.0,2023.0,7.0,7.0,90.1,0.856,0.0,0.0,80.2,94.0,78.3,0.0,6.1,165.0
74636.0,82.5,85.0,77.4,0.0,1015.1,1014.9,49.0,0.002,5.0,27.0,20.0,2023.0,7.0,7.0,90.1,0.459,0.0,0.0,79.5,85.0,74.6,0.37,5.2,12.0
74637.0,81.7,88.0,77.9,0.0,1015.5,1015.3,49.0,0.001,3.8,1.0,21.0,2023.0,7.0,7.0,90.1,-0.062,0.0,0.0,79.8,83.0,74.1,0.0,1.9,0.0
74638.0,81.0,90.0,77.7,0.0,1015.8,1015.6,42.0,0.0,4.7,0.0,22.0,2023.0,7.0,7.0,90.1,-0.502,0.0,0.0,79.9,88.0,76.0,0.0,0.3,0.0
74639.0,80.7,90.0,77.6,0.0,1015.8,1015.6,32.0,0.0,4.7,0.0,23.0,2023.0,7.0,7.0,90.1,-0.892,0.0,0.0,80.3,84.0,75.0,0.0,3.0,0.0
74640.0,80.3,91.0,77.4,0.0,1015.7,1015.5,31.0,0.0,5.2,0.0,0.0,2023.0,7.0,8.0,90.0,-0.804,0.0,0.0,80.0,87.0,75.7,0.0,3.6,0.0
74641.0,80.1,91.0,77.3,0.0,1015.4,1015.2,33.0,0.0,6.0,0.0,1.0,2023.0,7.0,8.0,89.8,-0.377,0.0,0.0,80.1,88.0,76.3,0.0,2.3,0.0
74642.0,79.9,91.0,77.1,0.0,1015.2,1015.0,41.0,0.0,6.0,0.0,2.0,2023.0,7.0,8.0,89.8,0.184,0.0,0.0,80.0,88.0,76.2,0.0,2.2,0.0
74643.0,79.5,89.0,76.1,0.0,1014.8,1014.6,30.0,0.0,5.1,0.0,3.0,2023.0,7.0,8.0,89.4,0.758,0.0,0.0,80.9,87.0,76.7,0.0,3.0,0.0
74644.0,79.2,91.0,76.4,0.0,1014.5,1014.3,17.0,0.0,4.8,0.0,4.0,2023.0,7.0,8.0,89.2,1.257,0.0,0.0,80.3,89.0,76.8,0.0,1.1,0.0
74645.0,79.1,92.0,76.5,0.0,1014.7,1014.5,25.0,0.0,5.2,0.0,5.0,2023.0,7.0,8.0,89.4,1.575,0.0,0.0,80.7,88.0,76.8,0.0,0.4,0.0
74646.0,78.7,93.0,76.5,0.0,1014.8,1014.6,15.0,0.0,2.5,0.0,6.0,2023.0,7.0,8.0,89.2,1.65,0.0,0.0,80.1,88.0,76.3,0.0,2.4,0.0
74647.0,78.7,93.0,76.6,0.0,1015.2,1015.0,11.0,0.001,2.9,5.0,7.0,2023.0,7.0,8.0,89.2,1.211,0.0,0.0,80.5,87.0,76.3,0.0,2.1,32.0
74648.0,80.6,91.0,77.7,0.0,1015.4,1015.2,8.0,0.003,3.6,111.0,8.0,2023.0,7.0,8.0,89.2,0.636,0.0,0.0,83.0,88.0,79.1,0.0,1.4,237.0
74649.0,83.3,84.0,77.9,0.0,1015.8,1015.6,16.0,0.008,4.1,307.0,9.0,2023.0,7.0,8.0,89.1,0.171,0.0,0.0,85.4,81.0,78.9,0.0,5.0,453.0
74650.0,85.5,75.0,76.8,0.0,1015.7,1015.5,22.0,0.015,5.2,527.0,10.0,2023.0,7.0,8.0,89.1,-0.276,0.0,0.0,87.3,76.0,78.8,0.0,5.6,623.0
74651.0,87.3,68.0,75.4,0.0,1015.8,1015.6,38.0,0.02,5.9,673.0,11.0,2023.0,7.0,8.0,88.5,-0.63,0.0,0.0,89.9,66.0,77.1,0.0,5.8,796.0
74652.0,88.6,63.0,74.5,0.0,1016.0,1015.8,38.0,0.024,6.5,792.0,12.0,2023.0,7.0,8.0,88.5,-0.748,0.0,0.0,92.6,60.0,76.6,0.0,5.3,787.0
74653.0,89.5,61.0,74.2,0.0,1015.8,1015.6,39.0,0.024,7.4,777.0,13.0,2023.0,7.0,8.0,88.7,-0.548,0.0,0.0,93.5,60.0,77.5,0.0,6.9,964.0
74654.0,90.0,59.0,73.8,0.0,1015.3,1015.1,63.0,0.025,9.3,827.0,14.0,2023.0,7.0,8.0,88.7,-0.072,0.0,0.0,96.6,47.0,73.1,0.0,8.7,909.0
74655.0,87.9,67.0,75.7,0.031,1015.7,1015.5,63.0,0.022,9.6,747.0,15.0,2023.0,7.0,8.0,88.9,0.472,0.0,0.0,97.4,48.0,74.4,0.0,9.9,896.0
74656.0,85.0,74.0,75.8,0.055,1015.9,1015.7,58.0,0.018,5.7,611.0,16.0,2023.0,7.0,8.0,89.2,0.909,0.0,0.0,94.3,57.0,76.7,0.0,7.6,314.0
74657.0,84.7,76.0,76.2,0.0,1015.4,1015.2,44.0,0.011,5.2,362.0,17.0,2023.0,7.0,8.0,89.8,1.348,0.0,0.0,94.0,56.0,75.9,0.0,1.9,629.0
74658.0,84.6,77.0,76.5,0.008,1014.4,1014.2,78.0,0.009,5.2,283.0,18.0,2023.0,7.0,8.0,90.1,1.627,0.0,0.0,89.1,67.0,76.7,0.0,6.7,37.0
74659.0,83.1,79.0,76.0,0.028,1015.1,1014.9,64.0,0.005,8.3,146.0,19.0,2023.0,7.0,8.0,90.3,1.542,0.0,0.0,87.6,66.0,74.8,0.0,5.4,123.0
74660.0,82.4,82.0,76.2,0.0,1016.2,1016.0,41.0,0.003,9.6,52.0,20.0,2023.0,7.0,8.0,90.3,1.027,0.0,0.0,84.8,69.0,73.5,0.0,10.7,18.0
74661.0,81.5,84.0,76.3,0.0,1016.3,1016.1,38.0,0.001,5.6,1.0,21.0,2023.0,7.0,8.0,90.1,0.554,0.0,0.0,80.7,78.0,73.2,0.0,7.0,0.0
74662.0,80.8,86.0,76.3,0.0,1016.5,1016.3,37.0,0.0,1.4,0.0,22.0,2023.0,7.0,8.0,90.0,0.01,0.0,0.0,80.0,85.0,75.0,0.0,4.9,0.0
74663.0,80.1,88.0,76.3,0.0,1016.4,1016.2,38.0,0.0,2.0,0.0,23.0,2023.0,7.0,8.0,89.8,-0.443,0.0,0.0,80.2,88.0,76.3,0.0,1.4,0.0
74664.0,79.7,89.0,76.2,0.0,1016.2,1016.0,32.0,0.0,3.2,0.0,0.0,2023.0,7.0,9.0,89.6,-0.676,0.0,0.0,79.3,88.0,75.5,0.0,0.9,0.0
74665.0,79.3,90.0,76.1,0.0,1016.1,1015.9,31.0,0.0,3.7,0.0,1.0,2023.0,7.0,9.0,89.4,-0.689,0.0,0.0,78.4,92.0,75.9,0.0,0.9,0.0
74666.0,79.0,90.0,75.9,0.0,1015.9,1015.7,30.0,0.0,4.5,0.0,2.0,2023.0,7.0,9.0,89.4,-0.262,0.0,0.0,78.9,87.0,74.7,0.0,0.9,0.0
74667.0,78.3,90.0,74.9,0.0,1015.8,1015.6,35.0,0.0,4.5,0.0,3.0,2023.0,7.0,9.0,89.2,0.322,0.0,0.0,78.1,86.0,73.5,0.0,1.4,0.0
74668.0,77.8,90.0,74.7,0.0,1015.6,1015.4,38.0,0.0,3.8,0.0,4.0,2023.0,7.0,9.0,89.1,0.817,0.0,0.0,78.8,86.0,74.2,0.0,1.6,0.0
74669.0,77.4,91.0,74.7,0.0,1015.7,1015.5,32.0,0.0,3.9,0.0,5.0,2023.0,7.0,9.0,89.2,1.263,0.0,0.0,78.3,93.0,76.1,0.0,2.2,0.0
74670.0,76.9,93.0,74.6,0.0,1015.9,1015.7,27.0,0.0,4.3,0.0,6.0,2023.0,7.0,9.0,89.1,1.578,0.0,0.0,78.4,93.0,76.2,0.0,0.7,0.0
74671.0,76.8,93.0,74.6,0.0,1016.3,1016.1,24.0,0.001,3.5,5.0,7.0,2023.0,7.0,9.0,89.1,1.611,0.0,0.0,79.3,90.0,76.1,0.0,1.0,30.0
74672.0,79.4,89.0,75.8,0.0,1016.9,1016.7,28.0,0.003,2.8,109.0,8.0,2023.0,7.0,9.0,89.1,1.276,0.0,0.0,81.3,87.0,77.1,0.0,1.3,233.0
74673.0,82.6,81.0,76.0,0.0,1017.2,1017.0,18.0,0.008,2.8,287.0,9.0,2023.0,7.0,9.0,89.1,0.686,0.0,0.0,84.0,83.0,78.3,0.0,2.7,434.0
74674.0,84.7,75.0,75.9,0.0,1017.4,1017.2,13.0,0.015,3.3,525.0,10.0,2023.0,7.0,9.0,89.1,0.22,0.0,0.0,86.1,78.0,78.4,0.0,3.8,628.0
74675.0,86.4,68.0,74.7,0.0,1017.4,1017.2,20.0,0.02,3.5,696.0,11.0,2023.0,7.0,9.0,88.9,-0.226,0.0,0.0,88.8,73.0,79.0,0.0,4.3,823.0
74676.0,88.0,62.0,73.4,0.0,1017.2,1017.0,29.0,0.024,3.4,827.0,12.0,2023.0,7.0,9.0,88.5,-0.535,0.0,0.0,91.2,65.0,77.8,0.0,4.3,657.0
74677.0,89.0,60.0,73.0,0.0,1017.0,1016.8,14.0,0.026,3.8,887.0,13.0,2023.0,7.0,9.0,88.3,-0.604,0.0,0.0,92.6,63.0,78.1,0.0,5.5,971.0
74678.0,89.7,59.0,73.3,0.0,1016.5,1016.3,17.0,0.027,5.0,903.0,14.0,2023.0,7.0,9.0,88.5,-0.417,0.0,0.0,92.6,66.0,79.6,0.0,7.4,999.0
74679.0,90.7,57.0,73.5,0.0,1016.1,1015.9,28.0,0.025,7.0,822.0,15.0,2023.0,7.0,9.0,88.7,0.082,0.0,0.0,93.0,64.0,79.0,0.0,9.3,937.0
74680.0,90.6,57.0,73.5,0.0,1015.9,1015.7,24.0,0.023,7.6,744.0,16.0,2023.0,7.0,9.0,88.9,0.617,0.0,0.0,92.9,59.0,76.5,0.0,11.5,800.0
74681.0,89.6,60.0,73.7,0.008,1015.5,1015.3,25.0,0.02,8.3,633.0,17.0,2023.0,7.0,9.0,89.2,1.04,0.0,0.0,93.8,54.0,74.7,0.0,11.6,630.0
74682.0,89.0,62.0,74.3,0.0,1015.1,1014.9,57.0,0.015,10.5,428.0,18.0,2023.0,7.0,9.0,90.0,1.46,0.0,0.0,89.1,61.0,73.9,0.0,11.0,421.0
74683.0,87.9,67.0,75.7,0.0,1015.4,1015.2,50.0,0.008,9.7,204.0,19.0,2023.0,7.0,9.0,90.3,1.713,0.0,0.0,90.0,65.0,76.7,0.0,9.1,201.0
74684.0,86.6,73.0,76.8,0.0,1016.3,1016.1,54.0,0.004,6.5,87.0,20.0,2023.0,7.0,9.0,90.5,1.565,0.0,0.0,90.1,54.0,71.2,0.0,5.5,6.0
74685.0,85.3,76.0,77.0,0.0,1016.7,1016.5,56.0,0.002,4.8,1.0,21.0,2023.0,7.0,9.0,90.3,1.178,0.0,0.0,88.8,57.0,71.6,0.0,4.1,0.0
74686.0,84.2,80.0,77.4,0.0,1017.5,1017.3,52.0,0.0,3.6,0.0,22.0,2023.0,7.0,9.0,90.1,0.64,0.0,0.0,88.1,60.0,72.5,0.0,2.0,0.0
74687.0,83.3,83.0,77.5,0.0,1017.9,1017.7,45.0,0.0,1.6,0.0,23.0,2023.0,7.0,9.0,90.3,0.217,0.0,0.0,86.3,63.0,72.2,0.0,2.7,0.0
74688.0,82.5,85.0,77.5,0.0,1017.9,1017.7,32.0,0.0,0.3,0.0,0.0,2023.0,7.0,10.0,90.1,-0.138,0.0,0.0,83.4,65.0,70.4,0.0,4.1,0.0
74689.0,81.7,87.0,77.5,0.0,1017.5,1017.3,33.0,0.0,1.1,0.0,1.0,2023.0,7.0,10.0,90.0,-0.436,0.0,0.0,84.1,68.0,72.4,0.0,3.7,0.0
74690.0,81.0,89.0,77.4,0.0,1016.9,1016.7,37.0,0.0,3.2,0.0,2.0,2023.0,7.0,10.0,89.8,-0.299,0.0,0.0,81.8,78.0,74.3,0.0,1.8,0.0
74691.0,81.0,92.0,78.3,0.0,1016.3,1016.1,38.0,0.0,5.9,0.0,3.0,2023.0,7.0,10.0,89.6,0.033,0.0,0.0,82.3,78.0,74.7,0.0,1.7,0.0
74692.0,80.9,92.0,78.3,0.0,1015.8,1015.6,35.0,0.0,6.7,0.0,4.0,2023.0,7.0,10.0,89.6,0.525,0.0,0.0,80.9,85.0,75.9,0.0,2.3,0.0
74693.0,81.0,92.0,78.3,0.0,1015.6,1015.4,43.0,0.0,7.4,0.0,5.0,2023.0,7.0,10.0,89.4,0.935,0.0,0.0,80.0,88.0,76.1,0.0,1.8,0.0
74694.0,80.8,92.0,78.3,0.004,1016.3,1016.1,38.0,0.0,6.7,0.0,6.0,2023.0,7.0,10.0,89.4,1.299,0.0,0.0,80.0,90.0,76.8,0.0,1.4,0.0
74695.0,80.5,93.0,78.3,0.008,1016.5,1016.3,27.0,0.001,4.7,4.0,7.0,2023.0,7.0,10.0,89.8,1.591,0.0,0.0,81.5,87.0,77.2,0.0,2.1,30.0
74696.0,81.9,90.0,78.8,0.004,1017.1,1016.9,22.0,0.003,4.4,90.0,8.0,2023.0,7.0,10.0,89.6,1.575,0.0,0.0,83.3,86.0,78.7,0.0,1.4,213.0
74697.0,83.9,83.0,78.3,0.008,1017.2,1017.0,26.0,0.008,5.4,294.0,9.0,2023.0,7.0,10.0,89.6,1.161,0.0,0.0,86.6,71.0,76.1,0.0,2.1,444.0
74698.0,85.8,76.0,77.4,0.004,1017.4,1017.2,18.0,0.014,7.2,472.0,10.0,2023.0,7.0,10.0,89.6,0.696,0.0,0.0,89.7,65.0,76.3,0.0,6.4,661.0
74699.0,87.3,71.0,76.7,0.004,1017.2,1017.0,10.0,0.019,7.7,667.0,11.0,2023.0,7.0,10.0,89.6,0.22,0.0,0.0,89.8,67.0,77.3,0.0,5.0,836.0
74700.0,88.1,68.0,76.3,0.004,1017.5,1017.3,13.0,0.02,7.5,655.0,12.0,2023.0,7.0,10.0,89.4,-0.187,0.0,0.0,92.4,61.0,77.0,0.0,6.5,883.0
74701.0,88.8,66.0,76.2,0.004,1017.1,1016.9,22.0,0.023,8.1,773.0,13.0,2023.0,7.0,10.0,89.4,-0.479,0.0,0.0,93.7,61.0,78.2,0.0,7.4,979.0
74702.0,89.3,65.0,76.1,0.004,1016.7,1016.5,21.0,0.026,8.4,879.0,14.0,2023.0,7.0,10.0,89.1,-0.564,0.0,0.0,93.2,59.0,76.7,0.0,11.6,964.0
74703.0,90.9,58.0,74.0,0.0,1016.6,1016.4,30.0,0.026,8.4,853.0,15.0,2023.0,7.0,10.0,89.1,-0.312,0.0,0.0,92.6,61.0,77.2,0.0,9.5,932.0
74704.0,90.4,60.0,74.4,0.0,1016.5,1016.3,22.0,0.021,8.3,672.0,16.0,2023.0,7.0,10.0,89.1,0.184,0.0,0.0,94.2,53.0,74.4,0.0,9.1,771.0
74705.0,89.9,62.0,75.0,0.004,1016.3,1016.1,20.0,0.018,8.3,576.0,17.0,2023.0,7.0,10.0,89.6,0.656,0.0,0.0,93.8,61.0,78.3,0.0,11.5,625.0
74706.0,89.1,65.0,75.8,0.0,1016.4,1016.2,31.0,0.013,7.5,373.0,18.0,2023.0,7.0,10.0,90.1,1.093,0.0,0.0,91.2,69.0,79.6,0.0,10.0,419.0
74707.0,88.2,69.0,76.8,0.0,1016.7,1016.5,26.0,0.008,5.8,235.0,19.0,2023.0,7.0,10.0,90.3,1.483,0.0,0.0,91.2,59.0,74.9,0.0,8.3,206.0
74708.0,86.9,74.0,77.5,0.0,1016.9,1016.7,35.0,0.004,5.5,88.0,20.0,2023.0,7.0,10.0,90.3,1.686,0.0,0.0,90.9,56.0,73.1,0.0,4.8,17.0
74709.0,85.5,76.0,77.3,0.0,1017.7,1017.5,42.0,0.002,6.5,1.0,21.0,2023.0,7.0,10.0,90.3,1.578,0.0,0.0,88.3,60.0,72.7,0.0,4.5,0.0
74710.0,84.6,80.0,77.5,0.0,1018.5,1018.3,44.0,0.001,7.1,0.0,22.0,2023.0,7.0,10.0,90.3,1.135,0.0,0.0,87.1,60.0,71.5,0.0,5.0,0.0
74711.0,83.7,82.0,77.7,0.0,1019.1,1018.9,28.0,0.001,7.4,0.0,23.0,2023.0,7.0,10.0,90.3,0.676,0.0,0.0,85.9,66.0,73.2,0.0,6.5,0.0
74712.0,83.1,84.0,77.7,0.0,1018.7,1018.5,33.0,0.001,9.0,0.0,0.0,2023.0,7.0,11.0,90.5,0.23,0.0,0.0,84.1,70.0,73.2,0.0,5.8,0.0
74713.0,82.6,85.0,77.7,0.0,1018.1,1017.9,23.0,0.001,9.5,0.0,1.0,2023.0,7.0,11.0,90.5,-0.079,0.0,0.0,83.8,83.0,78.1,0.0,6.4,0.0
74714.0,81.9,86.0,77.4,0.0,1017.7,1017.5,14.0,0.001,9.7,0.0,2.0,2023.0,7.0,11.0,90.3,-0.299,0.0,0.0,84.8,73.0,75.2,0.0,6.0,0.0
74715.0,82.1,83.0,76.5,0.0,1017.4,1017.2,8.0,0.001,8.6,0.0,3.0,2023.0,7.0,11.0,90.1,-0.262,0.0,0.0,83.0,79.0,75.8,0.0,5.2,0.0
74716.0,81.6,83.0,76.1,0.0,1017.0,1016.8,3.0,0.001,7.5,0.0,4.0,2023.0,7.0,11.0,89.8,0.023,0.0,0.0,81.8,82.0,75.7,0.0,4.0,0.0
74717.0,81.0,84.0,75.9,0.0,1017.0,1016.8,5.0,0.001,6.3,0.0,5.0,2023.0,7.0,11.0,89.8,0.522,0.0,0.0,80.5,87.0,76.3,0.0,1.8,0.0
74718.0,80.3,86.0,75.8,0.0,1016.7,1016.5,22.0,0.0,5.7,0.0,6.0,2023.0,7.0,11.0,89.4,0.932,0.0,0.0,82.0,83.0,76.3,0.0,2.8,0.0
74719.0,79.1,91.0,76.3,0.0,1017.0,1016.8,19.0,0.001,4.5,4.0,7.0,2023.0,7.0,11.0,89.4,1.276,0.0,0.0,81.1,84.0,75.8,0.0,1.7,1.0
74720.0,81.7,86.0,77.2,0.0,1017.6,1017.4,27.0,0.003,4.3,114.0,8.0,2023.0,7.0,11.0,89.6,1.44,0.0,0.0,81.9,86.0,77.3,0.0,3.8,217.0
